Date,Close,Open,High,Low
2011-12-27,1265.43,1265.02,1269.37,1262.3
2011-12-28,1249.64,1265.38,1265.85,1248.64
2011-12-29,1263.02,1249.75,1263.54,1249.75
2011-12-30,1257.6,1262.82,1264.12,1257.46
2012-01-03,1277.06,1258.86,1284.62,1258.86
2012-01-04,1277.3,1277.03,1278.73,1268.1
2012-01-05,1281.06,1277.3,1283.05,1265.26
2012-01-06,1277.81,1280.93,1281.84,1273.34
2012-01-09,1280.7,1277.83,1281.99,1274.55
2012-01-10,1292.08,1280.77,1296.46,1280.77
2012-01-11,1292.48,1292.02,1293.8,1285.41
2012-01-12,1295.5,1292.48,1296.82,1285.77
2012-01-13,1289.09,1294.82,1294.82,1277.58
2012-01-17,1293.67,1290.22,1303,1290.22
2012-01-18,1308.04,1293.65,1308.11,1290.99
2012-01-19,1314.5,1308.07,1315.49,1308.07
2012-01-20,1315.38,1314.49,1315.38,1309.17
2012-01-23,1316,1315.29,1322.28,1309.89
2012-01-24,1314.65,1315.96,1315.96,1306.06
2012-01-25,1326.05,1314.4,1328.3,1307.65
2012-01-26,1318.43,1326.28,1333.47,1313.6
2012-01-27,1316.33,1318.25,1320.06,1311.72
2012-01-30,1313.01,1316.16,1316.16,1300.49
2012-01-31,1312.41,1313.53,1321.41,1306.69
2012-02-01,1324.09,1312.45,1330.52,1312.45
2012-02-02,1325.54,1324.24,1329.19,1321.57
2012-02-03,1344.9,1326.21,1345.34,1326.21
2012-02-06,1344.33,1344.32,1344.36,1337.52
2012-02-07,1347.05,1344.33,1349.24,1335.92
2012-02-08,1349.96,1347.04,1351,1341.95
2012-02-09,1351.95,1349.97,1354.32,1344.63
2012-02-10,1342.64,1351.21,1351.21,1337.35
2012-02-13,1351.77,1343.06,1353.35,1343.06
2012-02-14,1350.5,1351.3,1351.3,1340.83
2012-02-15,1343.23,1350.52,1355.87,1340.8
2012-02-16,1358.04,1342.61,1359.02,1341.22
2012-02-17,1361.23,1358.06,1363.4,1357.24
2012-02-21,1362.21,1361.22,1367.76,1358.11
2012-02-22,1357.66,1362.11,1362.7,1355.53
2012-02-23,1363.46,1357.53,1364.24,1352.28
2012-02-24,1365.74,1363.46,1368.92,1363.46
2012-02-27,1367.59,1365.2,1371.94,1354.92
2012-02-28,1372.18,1367.56,1373.09,1365.97
2012-02-29,1365.68,1372.2,1378.04,1363.81
2012-03-01,1374.09,1365.9,1376.17,1365.9
2012-03-02,1369.63,1374.09,1374.53,1366.42
2012-03-05,1364.33,1369.59,1369.59,1359.13
2012-03-06,1343.36,1363.63,1363.63,1340.03
2012-03-07,1352.63,1343.39,1354.85,1343.39
2012-03-08,1365.91,1352.65,1368.72,1352.65
2012-03-09,1370.87,1365.97,1374.76,1365.97
2012-03-12,1371.09,1370.78,1373.04,1366.69
2012-03-13,1395.95,1371.92,1396.13,1371.92
2012-03-14,1394.28,1395.95,1399.42,1389.97
2012-03-15,1402.6,1394.17,1402.63,1392.78
2012-03-16,1404.17,1402.55,1405.88,1401.47
2012-03-19,1409.75,1404.17,1414,1402.43
2012-03-20,1405.52,1409.59,1409.59,1397.68
2012-03-21,1402.89,1405.52,1407.75,1400.64
2012-03-22,1392.78,1402.89,1402.89,1388.73
2012-03-23,1397.11,1392.78,1399.18,1386.87
2012-03-26,1416.51,1397.11,1416.58,1397.11
2012-03-27,1412.52,1416.55,1419.15,1411.95
2012-03-28,1405.54,1412.52,1413.65,1397.2
2012-03-29,1403.28,1405.39,1405.39,1391.56
2012-03-30,1408.47,1403.31,1410.89,1401.42
2012-04-02,1419.04,1408.47,1422.38,1404.46
2012-04-03,1413.38,1418.98,1419,1404.62
2012-04-04,1398.96,1413.09,1413.09,1394.09
2012-04-05,1398.08,1398.79,1401.6,1392.92
2012-04-09,1382.2,1397.45,1397.45,1378.24
2012-04-10,1358.59,1382.18,1383.01,1357.38
2012-04-11,1368.71,1358.98,1374.71,1358.98
2012-04-12,1387.57,1368.77,1388.13,1368.77
2012-04-13,1370.26,1387.61,1387.61,1369.85
2012-04-16,1369.57,1370.27,1379.66,1365.38
2012-04-17,1390.78,1369.57,1392.76,1369.57
2012-04-18,1385.14,1390.78,1390.78,1383.29
2012-04-19,1376.92,1385.08,1390.46,1370.3
2012-04-20,1378.53,1376.96,1387.4,1376.96
2012-04-23,1366.94,1378.53,1378.53,1358.79
2012-04-24,1371.97,1366.97,1375.57,1366.82
2012-04-25,1390.69,1372.11,1391.37,1372.11
2012-04-26,1399.98,1390.64,1402.09,1387.28
2012-04-27,1403.36,1400.19,1406.64,1397.31
2012-04-30,1397.91,1403.26,1403.26,1394
2012-05-01,1405.82,1397.86,1415.32,1395.73
2012-05-02,1402.31,1405.5,1405.5,1393.92
2012-05-03,1391.57,1402.32,1403.07,1388.71
2012-05-04,1369.1,1391.51,1391.51,1367.96
2012-05-07,1369.58,1368.79,1373.91,1363.94
2012-05-08,1363.72,1369.16,1369.16,1347.75
2012-05-09,1354.58,1363.2,1363.73,1343.13
2012-05-10,1357.99,1354.58,1365.88,1354.58
2012-05-11,1353.39,1358.11,1365.66,1348.89
2012-05-14,1338.35,1351.93,1351.93,1336.61
2012-05-15,1330.66,1338.36,1344.94,1328.41
2012-05-16,1324.8,1330.78,1341.78,1324.79
2012-05-17,1304.86,1324.82,1326.36,1304.86
2012-05-18,1295.22,1305.05,1312.24,1291.98
2012-05-21,1315.99,1295.73,1316.39,1295.73
2012-05-22,1316.63,1316.09,1328.49,1310.04
2012-05-23,1318.86,1316.02,1320.71,1296.53
2012-05-24,1320.68,1318.72,1324.14,1310.5
2012-05-25,1317.82,1320.81,1324.2,1314.23
2012-05-29,1332.42,1318.9,1334.93,1318.9
2012-05-30,1313.32,1331.25,1331.25,1310.76
2012-05-31,1310.33,1313.09,1319.74,1298.9
2012-06-01,1278.04,1309.87,1309.87,1277.25
2012-06-04,1278.18,1278.29,1282.55,1266.74
2012-06-05,1285.5,1277.82,1287.62,1274.16
2012-06-06,1315.13,1285.61,1315.13,1285.61
2012-06-07,1314.99,1316.15,1329.05,1312.68
2012-06-08,1325.66,1314.99,1325.81,1307.77
2012-06-11,1308.93,1325.72,1335.52,1307.73
2012-06-12,1324.18,1309.4,1324.31,1306.62
2012-06-13,1314.88,1324.02,1327.28,1310.51
2012-06-14,1329.1,1314.88,1333.68,1314.14
2012-06-15,1342.84,1329.19,1343.32,1329.19
2012-06-18,1344.78,1342.42,1348.22,1334.46
2012-06-19,1357.98,1344.83,1363.46,1344.83
2012-06-20,1355.69,1358.04,1361.57,1346.45
2012-06-21,1325.51,1355.43,1358.27,1324.41
2012-06-22,1335.02,1325.92,1337.82,1325.92
2012-06-25,1313.72,1334.9,1334.9,1309.27
2012-06-26,1319.99,1314.09,1324.24,1310.3
2012-06-27,1331.85,1320.71,1334.4,1320.71
2012-06-28,1329.04,1331.52,1331.52,1313.29
2012-06-29,1362.16,1330.12,1362.17,1330.12
2012-07-02,1365.51,1362.33,1366.35,1355.7
2012-07-03,1374.02,1365.75,1374.81,1363.53
2012-07-05,1367.58,1373.72,1373.85,1363.02
2012-07-06,1354.68,1367.09,1367.09,1348.03
2012-07-09,1352.46,1354.66,1354.87,1346.65
2012-07-10,1341.47,1352.96,1361.54,1336.27
2012-07-11,1341.45,1341.4,1345,1333.25
2012-07-12,1334.76,1341.29,1341.29,1325.41
2012-07-13,1356.78,1334.81,1357.7,1334.81
2012-07-16,1353.64,1356.5,1357.26,1348.51
2012-07-17,1363.67,1353.68,1365.36,1345.07
2012-07-18,1372.78,1363.58,1375.26,1358.96
2012-07-19,1376.51,1373.01,1380.39,1371.21
2012-07-20,1362.66,1376.51,1376.51,1362.19
2012-07-23,1350.52,1362.34,1362.34,1337.56
2012-07-24,1338.31,1350.52,1351.53,1329.24
2012-07-25,1337.89,1338.35,1343.98,1331.5
2012-07-26,1360.02,1338.17,1363.13,1338.17
2012-07-27,1385.97,1360.05,1389.19,1360.05
2012-07-30,1385.3,1385.94,1391.74,1381.37
2012-07-31,1379.32,1385.27,1387.16,1379.17
2012-08-01,1375.14,1379.32,1385.03,1373.35
2012-08-02,1365,1375.13,1375.13,1354.65
2012-08-03,1390.99,1365.45,1394.16,1365.45
2012-08-06,1394.23,1391.04,1399.63,1391.04
2012-08-07,1401.35,1394.46,1407.14,1394.46
2012-08-08,1402.22,1401.23,1404.14,1396.13
2012-08-09,1402.8,1402.26,1405.95,1398.8
2012-08-10,1405.87,1402.58,1405.98,1395.62
2012-08-13,1404.11,1405.87,1405.87,1397.32
2012-08-14,1403.93,1404.36,1410.03,1400.6
2012-08-15,1405.53,1403.89,1407.73,1401.83
2012-08-16,1415.51,1406.61,1417.44,1404.15
2012-08-17,1418.16,1415.84,1418.71,1414.67
2012-08-20,1418.13,1417.85,1418.13,1412.12
2012-08-21,1413.17,1418.13,1426.68,1410.86
2012-08-22,1413.49,1413.09,1416.12,1406.78
2012-08-23,1402.08,1413.49,1413.49,1400.5
2012-08-24,1411.13,1401.99,1413.46,1398.04
2012-08-27,1410.44,1411.13,1416.17,1409.11
2012-08-28,1409.3,1410.44,1413.63,1405.59
2012-08-29,1410.49,1409.32,1413.95,1406.57
2012-08-30,1399.48,1410.08,1410.08,1397.01
2012-08-31,1406.58,1400.07,1413.09,1398.96
2012-09-04,1404.94,1406.54,1409.31,1396.56
2012-09-05,1403.44,1404.94,1408.81,1401.25
2012-09-06,1432.12,1403.44,1432.12,1403.44
2012-09-07,1437.92,1432.12,1437.92,1431.45
2012-09-10,1429.08,1437.92,1438.74,1428.98
2012-09-11,1433.56,1429.13,1437.76,1429.13
2012-09-12,1436.56,1433.56,1439.15,1432.99
2012-09-13,1459.99,1436.56,1463.76,1435.34
2012-09-14,1465.77,1460.07,1474.51,1460.07
2012-09-17,1461.19,1465.42,1465.63,1457.55
2012-09-18,1459.32,1461.19,1461.47,1456.13
2012-09-19,1461.05,1459.5,1465.15,1457.88
2012-09-20,1460.26,1461.05,1461.23,1449.98
2012-09-21,1460.15,1460.34,1467.07,1459.51
2012-09-24,1456.89,1459.76,1460.72,1452.06
2012-09-25,1441.59,1456.94,1463.24,1441.59
2012-09-26,1433.32,1441.6,1441.6,1430.53
2012-09-27,1447.15,1433.36,1450.2,1433.36
2012-09-28,1440.67,1447.13,1447.13,1435.6
2012-10-01,1444.49,1440.9,1457.14,1440.9
2012-10-02,1445.75,1444.99,1451.52,1439.01
2012-10-03,1450.99,1446.05,1454.3,1441.99
2012-10-04,1461.4,1451.08,1463.14,1451.08
2012-10-05,1460.93,1461.4,1470.96,1456.89
2012-10-08,1455.88,1460.93,1460.93,1453.1
2012-10-09,1441.48,1455.9,1455.9,1441.18
2012-10-10,1432.56,1441.48,1442.52,1430.64
2012-10-11,1432.84,1432.82,1443.9,1432.82
2012-10-12,1428.59,1432.84,1438.43,1425.53
2012-10-15,1440.13,1428.75,1441.31,1427.24
2012-10-16,1454.92,1440.31,1455.51,1440.31
2012-10-17,1460.91,1454.22,1462.2,1453.35
2012-10-18,1457.34,1460.94,1464.02,1452.63
2012-10-19,1433.19,1457.34,1457.34,1429.85
2012-10-22,1433.82,1433.21,1435.46,1422.06
2012-10-23,1413.11,1433.74,1433.74,1407.56
2012-10-24,1408.75,1413.2,1420.04,1407.1
2012-10-25,1412.97,1409.74,1421.12,1405.14
2012-10-26,1411.94,1412.97,1417.09,1403.28
2012-10-31,1412.16,1410.99,1418.76,1405.95
2012-11-01,1427.59,1412.2,1428.35,1412.2
2012-11-02,1414.2,1427.59,1434.27,1412.91
2012-11-05,1417.26,1414.02,1419.9,1408.13
2012-11-06,1428.39,1417.26,1433.38,1417.26
2012-11-07,1394.53,1428.27,1428.27,1388.14
2012-11-08,1377.51,1394.53,1401.23,1377.51
2012-11-09,1379.85,1377.55,1391.39,1373.03
2012-11-12,1380.03,1379.86,1384.87,1377.19
2012-11-13,1374.53,1380.03,1388.81,1371.39
2012-11-14,1355.49,1374.64,1380.13,1352.5
2012-11-15,1353.33,1355.41,1360.62,1348.05
2012-11-16,1359.88,1353.36,1362.03,1343.35
2012-11-19,1386.89,1359.88,1386.89,1359.88
2012-11-20,1387.81,1386.82,1389.77,1377.04
2012-11-21,1391.03,1387.79,1391.25,1386.39
2012-11-23,1409.15,1391.03,1409.16,1391.03
2012-11-26,1406.29,1409.15,1409.15,1397.68
2012-11-27,1398.94,1406.29,1409.01,1398.03
2012-11-28,1409.93,1398.77,1410.31,1385.43
2012-11-29,1415.95,1409.96,1419.7,1409.04
2012-11-30,1416.18,1415.95,1418.86,1411.63
2012-12-03,1409.46,1416.34,1423.73,1408.46
2012-12-04,1407.05,1409.46,1413.14,1403.65
2012-12-05,1409.28,1407.05,1415.56,1398.23
2012-12-06,1413.94,1409.43,1413.95,1405.93
2012-12-07,1418.07,1413.95,1420.34,1410.9
2012-12-10,1418.55,1418.07,1421.64,1415.64
2012-12-11,1427.84,1418.55,1434.27,1418.55
2012-12-12,1428.48,1427.84,1438.59,1426.76
2012-12-13,1419.45,1428.48,1431.36,1416
2012-12-14,1413.58,1419.45,1419.45,1411.88
2012-12-17,1430.36,1413.54,1430.67,1413.54
2012-12-18,1446.79,1430.47,1448,1430.47
2012-12-19,1435.81,1446.79,1447.75,1435.8
2012-12-20,1443.69,1435.81,1443.7,1432.82
2012-12-21,1430.15,1443.67,1443.67,1422.58
2012-12-24,1426.66,1430.15,1430.15,1424.66
2012-12-26,1419.83,1426.66,1429.42,1416.43
2012-12-27,1418.1,1419.83,1422.8,1401.8
2012-12-28,1402.43,1418.1,1418.1,1401.58
2012-12-31,1426.19,1402.43,1426.74,1398.11
2013-01-02,1462.42,1426.19,1462.43,1426.19
2013-01-03,1459.37,1462.42,1465.47,1455.53
2013-01-04,1466.47,1459.37,1467.94,1458.99
2013-01-07,1461.89,1466.47,1466.47,1456.62
2013-01-08,1457.15,1461.89,1461.89,1451.64
2013-01-09,1461.02,1457.15,1464.73,1457.15
2013-01-10,1472.12,1464.64,1472.3,1461.02
2013-01-11,1472.05,1472.12,1472.75,1467.58
2013-01-14,1470.68,1472.05,1472.05,1465.69
2013-01-15,1472.34,1470.67,1473.31,1463.76
2013-01-16,1472.63,1472.33,1473.96,1467.6
2013-01-17,1480.94,1472.63,1485.16,1472.63
2013-01-18,1485.98,1480.95,1485.98,1475.81
2013-01-22,1492.56,1485.98,1492.56,1481.16
2013-01-23,1494.81,1492.56,1496.13,1489.9
2013-01-24,1494.82,1494.81,1502.27,1489.46
2013-01-25,1502.96,1494.82,1503.26,1494.82
2013-01-28,1500.18,1502.96,1503.23,1496.33
2013-01-29,1507.84,1500.18,1509.35,1498.09
2013-01-30,1501.96,1507.84,1509.94,1500.11
2013-01-31,1498.11,1501.96,1504.19,1496.76
2013-02-01,1513.17,1498.11,1514.41,1498.11
2013-02-04,1495.71,1513.17,1513.17,1495.02
2013-02-05,1511.29,1495.71,1514.96,1495.71
2013-02-06,1512.12,1511.29,1512.53,1504.71
2013-02-07,1509.39,1512.12,1512.9,1498.49
2013-02-08,1517.93,1509.39,1518.31,1509.39
2013-02-11,1517.01,1517.93,1518.31,1513.61
2013-02-12,1519.43,1517.01,1522.29,1515.61
2013-02-13,1520.33,1519.43,1524.69,1515.93
2013-02-14,1521.38,1520.33,1523.14,1514.02
2013-02-15,1519.79,1521.38,1524.24,1514.14
2013-02-19,1530.94,1519.79,1530.94,1519.79
2013-02-20,1511.95,1530.94,1530.94,1511.41
2013-02-21,1502.42,1511.95,1511.95,1497.29
2013-02-22,1515.6,1502.42,1515.64,1502.42
2013-02-25,1487.85,1515.6,1525.84,1487.85
2013-02-26,1496.94,1487.85,1498.99,1485.01
2013-02-27,1515.99,1496.94,1520.08,1494.88
2013-02-28,1514.68,1515.99,1525.34,1514.46
2013-03-01,1518.2,1514.68,1519.99,1501.48
2013-03-04,1525.2,1518.2,1525.27,1512.29
2013-03-05,1539.79,1525.2,1543.47,1525.2
2013-03-06,1541.46,1539.79,1545.25,1538.11
2013-03-07,1544.26,1541.46,1545.78,1541.46
2013-03-08,1551.18,1544.26,1552.48,1542.94
2013-03-11,1556.22,1551.15,1556.27,1547.36
2013-03-12,1552.48,1556.22,1556.77,1548.24
2013-03-13,1554.52,1552.48,1556.39,1548.25
2013-03-14,1563.23,1554.52,1563.32,1554.52
2013-03-15,1560.7,1563.21,1563.62,1555.74
2013-03-18,1552.1,1560.7,1560.7,1545.13
2013-03-19,1548.34,1552.1,1557.25,1538.57
2013-03-20,1558.71,1548.34,1561.56,1548.34
2013-03-21,1545.8,1558.71,1558.71,1543.55
2013-03-22,1556.89,1545.9,1557.74,1545.9
2013-03-25,1551.69,1556.89,1564.91,1546.22
2013-03-26,1563.77,1551.69,1563.95,1551.69
2013-03-27,1562.85,1563.75,1564.07,1551.9
2013-03-28,1569.19,1562.86,1570.28,1561.08
2013-04-01,1562.17,1569.18,1570.57,1558.47
2013-04-02,1570.25,1562.17,1573.66,1562.17
2013-04-03,1553.69,1570.25,1571.47,1549.8
2013-04-04,1559.98,1553.69,1562.6,1552.52
2013-04-05,1553.28,1559.98,1559.98,1539.5
2013-04-08,1563.07,1553.26,1563.07,1548.63
2013-04-09,1568.61,1563.11,1573.89,1560.92
2013-04-10,1587.73,1568.61,1589.07,1568.61
2013-04-11,1593.37,1587.73,1597.35,1586.17
2013-04-12,1588.85,1593.3,1593.3,1579.97
2013-04-15,1552.36,1588.84,1588.84,1552.28
2013-04-16,1574.57,1552.36,1575.35,1552.36
2013-04-17,1552.01,1574.57,1574.57,1543.69
2013-04-18,1541.61,1552.03,1554.38,1536.03
2013-04-19,1555.25,1541.61,1555.89,1539.4
2013-04-22,1562.5,1555.25,1565.55,1548.19
2013-04-23,1578.78,1562.5,1579.58,1562.5
2013-04-24,1578.79,1578.78,1583,1575.8
2013-04-25,1585.16,1578.93,1592.64,1578.93
2013-04-26,1582.24,1585.16,1585.78,1577.56
2013-04-29,1593.61,1582.34,1596.65,1582.34
2013-04-30,1597.57,1593.58,1597.57,1586.5
2013-05-01,1582.7,1597.55,1597.55,1581.28
2013-05-02,1597.59,1582.77,1598.6,1582.77
2013-05-03,1614.42,1597.6,1618.46,1597.6
2013-05-06,1617.5,1614.4,1619.77,1614.21
2013-05-07,1625.96,1617.55,1626.03,1616.64
2013-05-08,1632.69,1625.95,1632.78,1622.7
2013-05-09,1626.67,1632.69,1635.01,1623.09
2013-05-10,1633.7,1626.69,1633.7,1623.71
2013-05-13,1633.77,1632.1,1636,1626.74
2013-05-14,1650.34,1633.75,1651.1,1633.75
2013-05-15,1658.78,1649.13,1661.49,1646.68
2013-05-16,1650.47,1658.07,1660.51,1648.6
2013-05-17,1667.47,1652.45,1667.47,1652.45
2013-05-20,1666.29,1665.71,1672.84,1663.52
2013-05-21,1669.16,1666.2,1674.93,1662.67
2013-05-22,1655.35,1669.39,1687.18,1648.86
2013-05-23,1650.51,1651.62,1655.5,1635.53
2013-05-24,1649.6,1646.67,1649.78,1636.88
2013-05-28,1660.06,1652.63,1674.21,1652.63
2013-05-29,1648.36,1656.57,1656.57,1640.05
2013-05-30,1654.41,1649.14,1661.91,1648.61
2013-05-31,1630.74,1652.13,1658.99,1630.74
2013-06-03,1640.42,1631.71,1640.42,1622.72
2013-06-04,1631.38,1640.73,1646.53,1623.62
2013-06-05,1608.9,1629.05,1629.31,1607.09
2013-06-06,1622.56,1609.29,1622.56,1598.23
2013-06-07,1643.38,1625.27,1644.4,1625.27
2013-06-10,1642.81,1644.67,1648.69,1639.26
2013-06-11,1626.13,1638.64,1640.13,1622.92
2013-06-12,1612.52,1629.94,1637.71,1610.92
2013-06-13,1636.36,1612.15,1639.25,1608.07
2013-06-14,1626.73,1635.52,1640.8,1623.96
2013-06-17,1639.04,1630.64,1646.5,1630.34
2013-06-18,1651.81,1639.77,1654.19,1639.77
2013-06-19,1628.93,1651.83,1652.45,1628.91
2013-06-20,1588.19,1624.62,1624.62,1584.32
2013-06-21,1592.43,1588.62,1599.19,1577.7
2013-06-24,1573.09,1588.77,1588.77,1560.33
2013-06-25,1588.03,1577.52,1593.79,1577.09
2013-06-26,1603.26,1592.27,1606.83,1592.27
2013-06-27,1613.2,1606.44,1620.07,1606.44
2013-06-28,1606.28,1611.12,1615.94,1601.06
2013-07-01,1614.96,1609.78,1626.61,1609.78
2013-07-02,1614.08,1614.29,1624.26,1606.77
2013-07-03,1615.41,1611.48,1618.97,1604.57
2013-07-05,1631.89,1618.65,1632.07,1614.71
2013-07-08,1640.46,1634.2,1644.68,1634.2
2013-07-09,1652.32,1642.89,1654.18,1642.89
2013-07-10,1652.62,1651.56,1657.92,1647.66
2013-07-11,1675.02,1657.41,1676.63,1657.41
2013-07-12,1680.19,1675.26,1680.19,1672.33
2013-07-15,1682.5,1679.59,1684.51,1677.89
2013-07-16,1676.26,1682.7,1683.73,1671.84
2013-07-17,1680.91,1677.91,1684.75,1677.91
2013-07-18,1689.37,1681.05,1693.12,1681.05
2013-07-19,1692.09,1686.15,1692.09,1684.08
2013-07-22,1695.53,1694.41,1697.61,1690.67
2013-07-23,1692.39,1696.63,1698.78,1691.13
2013-07-24,1685.94,1696.06,1698.38,1682.57
2013-07-25,1690.25,1685.21,1690.94,1680.07
2013-07-26,1691.65,1687.31,1691.85,1676.03
2013-07-29,1685.33,1690.32,1690.92,1681.86
2013-07-30,1685.96,1687.92,1693.19,1682.42
2013-07-31,1685.73,1687.76,1698.43,1684.94
2013-08-01,1706.87,1689.42,1707.85,1689.42
2013-08-02,1709.67,1706.1,1709.67,1700.68
2013-08-05,1707.14,1708.01,1709.24,1703.55
2013-08-06,1697.37,1705.79,1705.79,1693.29
2013-08-07,1690.91,1695.3,1695.3,1684.91
2013-08-08,1697.48,1693.35,1700.18,1688.38
2013-08-09,1691.42,1696.1,1699.42,1686.02
2013-08-12,1689.47,1688.37,1691.49,1683.35
2013-08-13,1694.16,1690.65,1696.81,1682.62
2013-08-14,1685.39,1693.88,1695.52,1684.83
2013-08-15,1661.32,1679.61,1679.61,1658.59
2013-08-16,1655.83,1661.22,1663.6,1652.61
2013-08-19,1646.06,1655.25,1659.18,1645.84
2013-08-20,1652.35,1646.81,1658.92,1646.08
2013-08-21,1642.8,1650.66,1656.99,1639.43
2013-08-22,1656.96,1645.03,1659.55,1645.03
2013-08-23,1663.5,1659.92,1664.85,1654.81
2013-08-26,1656.78,1664.29,1669.51,1656.02
2013-08-27,1630.48,1652.54,1652.54,1629.05
2013-08-28,1634.96,1630.25,1641.18,1627.47
2013-08-29,1638.17,1633.5,1646.41,1630.88
2013-08-30,1632.97,1638.89,1640.08,1628.05
2013-09-03,1639.77,1635.95,1651.35,1633.41
2013-09-04,1653.08,1640.72,1655.72,1637.41
2013-09-05,1655.08,1653.28,1659.17,1653.07
2013-09-06,1655.17,1657.44,1664.83,1640.62
2013-09-09,1671.71,1656.85,1672.4,1656.85
2013-09-10,1683.99,1674.32,1684.09,1674.32
2013-09-11,1689.13,1681.04,1689.13,1678.7
2013-09-12,1683.42,1689.21,1689.97,1681.96
2013-09-13,1687.99,1685.04,1688.73,1682.22
2013-09-16,1697.6,1691.7,1704.95,1691.7
2013-09-17,1704.76,1697.73,1705.52,1697.73
2013-09-18,1725.52,1705.74,1729.44,1700.35
2013-09-19,1722.34,1727.34,1729.86,1720.2
2013-09-20,1709.91,1722.44,1725.23,1708.89
2013-09-23,1701.84,1711.44,1711.44,1697.1
2013-09-24,1697.42,1702.6,1707.63,1694.9
2013-09-25,1692.77,1698.02,1701.71,1691.88
2013-09-26,1698.67,1694.05,1703.85,1693.11
2013-09-27,1691.75,1695.52,1695.52,1687.11
2013-09-30,1681.55,1687.26,1687.26,1674.99
2013-10-01,1695,1682.41,1696.55,1682.07
2013-10-02,1693.87,1691.9,1693.87,1680.34
2013-10-03,1678.66,1692.35,1692.35,1670.36
2013-10-04,1690.5,1678.79,1691.94,1677.33
2013-10-07,1676.12,1687.15,1687.15,1674.7
2013-10-08,1655.45,1676.22,1676.79,1655.03
2013-10-09,1656.4,1656.99,1662.47,1646.47
2013-10-10,1692.56,1660.88,1692.56,1660.88
